timestamp,cpu_time,time (s),T(t) (K),P(t) (Pa),Kinetic En. (n.u.),Potential En. (n.u.),Total En. (n.u.)
1651302010, 80360.0000, 9.0800e-13, 1495.75916143, 0.00000000, 103255.88362529, 154.28996157, 103410.17358687 
1651302011, 80905.0000, 9.3400e-13, 1490.84532467, 0.00000000, 102916.66955282, 816.77875980, 103733.44831262 
1651302012, 80279.0000, 9.5800e-13, 1494.65539786, 0.00000000, 103179.68814821, 306.19201715, 103485.88016536 
1651302013, 87688.0000, 9.8200e-13, 1488.32152616, 0.00000000, 102742.44561909, 1189.96685442, 103932.41247352 
1651302014, 83576.0000, 1.0080e-12, 1496.77330612, 38441462.06437887, 103325.89249347, 16.42283555, 103342.31532903 
1651302015, 83570.0000, 1.0320e-12, 1495.07352036, 0.00000000, 103208.55215851, 249.37815805, 103457.93031656 
1651302016, 86703.0000, 1.0580e-12, 1495.57741709, 0.00000000, 103243.33737226, 178.36990598, 103421.70727823 
1651302017, 84858.0000, 1.0820e-12, 1494.81795972, 42910847.52346247, 103190.91018807, 286.23263348, 103477.14282155 
1651302018, 78627.0000, 1.1060e-12, 1496.05729760, 101227452.75882234, 103276.46468804, 112.26125228, 103388.72594031 
1651302019, 79962.0000, 1.1320e-12, 1489.10644843, 0.00000000, 102796.63070768, 1074.99418887, 103871.62489655 
1651302020, 81582.0000, 1.1560e-12, 1495.04025586, 50413279.40472924, 103206.25582993, 257.64675105, 103463.90258098 
1651302021, 79811.0000, 1.1820e-12, 1492.72565755, 48288597.56106094, 103046.47349320, 577.05761777, 103623.53111097 
1651302022, 78938.0000, 1.2060e-12, 1495.18092254, 46379203.40572480, 103215.96639202, 234.72045497, 103450.68684699 
1651302023, 81077.0000, 1.2320e-12, 1496.36321139, 0.00000000, 103297.58265932, 72.44762333, 103370.03028265 
1651302024, 80652.0000, 1.2560e-12, 1496.41029386, 36924934.37986178, 103300.83287683, 67.59186620, 103368.42474302 
1651302025, 77473.0000, 1.2820e-12, 1495.56335862, 0.00000000, 103242.36688235, 185.26393623, 103427.63081858 
1651302026, 78341.0000, 1.3060e-12, 1495.44970137, 0.00000000, 103234.52084679, 198.97299663, 103433.49384342 
1651302027, 81137.0000, 1.3320e-12, 1494.30772117, 0.00000000, 103155.68718310, 355.21780896, 103510.90499206 
1651302028, 78725.0000, 1.3560e-12, 1494.31431646, 47439420.27028286, 103156.14247181, 358.73578669, 103514.87825850 
1651302029, 79321.0000, 1.3820e-12, 1496.94420843, 46186078.49411895, 103337.69029482, -6.74960538, 103330.94068944 
1651302030, 79978.0000, 1.4060e-12, 1493.42724280, 86317112.75364204, 103094.90562507, 478.95418751, 103573.85981258 
1651302031, 81082.0000, 1.4320e-12, 1484.48043636, 0.00000000, 102477.28587124, 1741.95206129, 104219.23793253 
1651302032, 78006.0000, 1.4560e-12, 1494.76327499, 0.00000000, 103187.13516830, 292.81091865, 103479.94608695 
1651302033, 79701.0000, 1.4800e-12, 1495.51682107, 0.00000000, 103239.15428212, 187.96535236, 103427.11963448 
1651302034, 83621.0000, 1.5060e-12, 1490.48980214, 30814018.39033143, 102892.12696987, 881.19511056, 103773.32208043 
1651302035, 81691.0000, 1.5300e-12, 1495.66870648, 5925702.81227579, 103249.63930063, 163.03613745, 103412.67543807 
1651302036, 78895.0000, 1.5540e-12, 1491.45858050, 0.00000000, 102959.00409027, 745.64447315, 103704.64856342 
1651302037, 79478.0000, 1.5800e-12, 1496.18765637, 0.00000000, 103285.46367016, 97.18768473, 103382.65135488 
1651302038, 80187.0000, 1.6040e-12, 1486.32023138, 29076061.10434848, 102604.29138520, 1462.75851345, 104067.04989865 
1651302039, 82633.0000, 1.6300e-12, 1493.76163492, 82047479.42431484, 103117.98952436, 426.15520199, 103544.14472635 
1651302040, 79672.0000, 1.6540e-12, 1492.94683588, 0.00000000, 103061.74197003, 539.34018467, 103601.08215470 
1651302041, 80094.0000, 1.6780e-12, 1495.70141390, 37860207.05919436, 103251.89717335, 163.54523318, 103415.44240652 
1651302042, 81169.0000, 1.7040e-12, 1490.46973465, 0.00000000, 102890.74166261, 884.09102475, 103774.83268736 
1651302043, 80896.0000, 1.7280e-12, 1489.64977073, 0.00000000, 102834.13756364, 1007.89472327, 103842.03228690 
1651302044, 83126.0000, 1.7520e-12, 1495.62673186, 40376377.66793771, 103246.74169097, 174.58603637, 103421.32772734 
1651302045, 82029.0000, 1.7780e-12, 1492.45295274, 9195345.75520361, 103027.64801872, 609.10599379, 103636.75401251 
1651302046, 80234.0000, 1.8020e-12, 1496.18818770, 46258927.67140029, 103285.50034968, 97.53805081, 103383.03840049 
1651302047, 81419.0000, 1.8280e-12, 1494.82775222, 78854774.23968028, 103191.58618769, 281.56924885, 103473.15543653 
1651302048, 78907.0000, 1.8520e-12, 1495.75956618, 24205233.90944225, 103255.91156642, 156.03649424, 103411.94806065 
1651302049, 78250.0000, 1.8760e-12, 1494.15458932, 0.00000000, 103145.11612013, 371.27193735, 103516.38805749 
1651302050, 84126.0000, 1.9020e-12, 1496.01342526, 0.00000000, 103273.43607415, 122.22239875, 103395.65847290 
1651302051, 80128.0000, 1.9260e-12, 1495.95944640, 0.00000000, 103269.70978254, 129.15979519, 103398.86957773 
1651302052, 79369.0000, 1.9500e-12, 1493.64694460, 0.00000000, 103110.07217357, 445.93524830, 103556.00742187 
1651302053, 82500.0000, 1.9760e-12, 1495.05643653, 0.00000000, 103207.37282090, 252.82079190, 103460.19361280 
1651302054, 80333.0000, 2.0000e-12, 1495.45750166, 0.00000000, 103235.05931919, 199.91809469, 103434.97741388 
1651302055, 80057.0000, 2.0240e-12, 1485.88115736, 0.00000000, 102573.98104035, 1528.16845997, 104102.14950032 
1651302056, 82907.0000, 2.0500e-12, 1495.33944336, 0.00000000, 103226.90946858, 212.97772708, 103439.88719566 
1651302057, 82626.0000, 2.0740e-12, 1493.51163739, 0.00000000, 103100.73158815, 466.74685346, 103567.47844161 
1651302058, 82093.0000, 2.0980e-12, 1494.05848381, 27230357.25692119, 103138.48172349, 390.39894014, 103528.88066363 
1651302059, 86263.0000, 2.1220e-12, 1495.01448862, 0.00000000, 103204.47705489, 257.76256644, 103462.23962133 
1651302060, 81381.0000, 2.1480e-12, 1496.06948331, 0.00000000, 103277.30589760, 112.47560860, 103389.78150621 
1651302061, 85457.0000, 2.1720e-12, 1495.07537300, 0.00000000, 103208.68005087, 249.10738923, 103457.78744010 
1651302062, 86608.0000, 2.1960e-12, 1495.47273134, 37847153.39758302, 103236.11066099, 193.39044921, 103429.50111019 
1651302063, 85021.0000, 2.2220e-12, 1493.17571964, 87379904.96449496, 103077.54237092, 501.14934104, 103578.69171196 
1651302064, 87018.0000, 2.2460e-12, 1496.74557377, 0.00000000, 103323.97806192, 19.40767933, 103343.38574125 
1651302065, 80990.0000, 2.2700e-12, 1492.41628386, 88353446.20535691, 103025.11667671, 613.25928862, 103638.37596533 
1651302066, 80981.0000, 2.2960e-12, 1497.28386057, 0.00000000, 103361.13730578, -54.52052632, 103306.61677945 
1651302067, 83217.0000, 2.3200e-12, 1486.50152020, 0.00000000, 102616.80619214, 1423.83581715, 104040.64200929 
1651302068, 81974.0000, 2.3440e-12, 1490.41714794, 35793206.27211019, 102887.11147421, 896.01779909, 103783.12927330 
1651302069, 80698.0000, 2.3680e-12, 1495.81821038, 0.00000000, 103259.95991767, 146.69888005, 103406.65879772 
1651302070, 79476.0000, 2.3940e-12, 1495.82183993, 0.00000000, 103260.21047393, 147.06872382, 103407.27919776 
1651302071, 80377.0000, 2.4180e-12, 1491.86548405, 83679332.98535441, 102987.09362940, 688.35734519, 103675.45097459 
1651302072, 80291.0000, 2.4420e-12, 1495.17040543, 0.00000000, 103215.24037024, 231.64215916, 103446.88252940 
1651302073, 81848.0000, 2.4680e-12, 1497.02635037, 0.00000000, 103343.36075190, -19.02719165, 103324.33356025 
1651302074, 82342.0000, 2.4920e-12, 1496.86686991, 55663175.07582801, 103332.35142887, 2.30544532, 103334.65687420 
1651302075, 80204.0000, 2.5160e-12, 1494.48712817, 0.00000000, 103168.07208346, 327.19095217, 103495.26303563 
1651302076, 81446.0000, 2.5420e-12, 1496.68444617, 0.00000000, 103319.75827564, 27.68295976, 103347.44123540 
1651302077, 80839.0000, 2.5660e-12, 1495.21472502, 43593996.80802923, 103218.29985908, 227.66457206, 103445.96443115 
1651302078, 79045.0000, 2.5900e-12, 1494.66386943, 190891442.19150504, 103180.27296139, 303.49439179, 103483.76735318 
1651302079, 79117.0000, 2.6160e-12, 1490.12932252, 46051381.77658536, 102867.24218749, 949.15426727, 103816.39645476 
1651302080, 79230.0000, 2.6400e-12, 1496.57902287, 83527275.73450065, 103312.48064949, 40.94901915, 103353.42966864 
1651302081, 81094.0000, 2.6660e-12, 1496.46809052, 0.00000000, 103304.82272018, 56.69886324, 103361.52158342 
1651302082, 80951.0000, 2.6900e-12, 1495.26572743, 0.00000000, 103221.82067920, 224.29224673, 103446.11292592 
1651302083, 81436.0000, 2.7140e-12, 1495.11213778, 28543909.10324804, 103211.21801285, 244.46899711, 103455.68700996 
1651302084, 82130.0000, 2.7400e-12, 1494.13679569, 4602300.63791531, 103143.88778228, 377.80938165, 103521.69716392 
1651302085, 79851.0000, 2.7640e-12, 1491.29486742, 0.00000000, 102947.70257914, 767.82235234, 103715.52493148 
1651302086, 79436.0000, 2.7900e-12, 1493.33939947, 22984706.42569848, 103088.84158653, 485.32079339, 103574.16237992 
1651302087, 82164.0000, 2.8140e-12, 1494.85787208, 25904540.66236987, 103193.66543510, 278.95130972, 103472.61674481 
1651302088, 81121.0000, 2.8380e-12, 1493.25181509, 156905981.75251156, 103082.79542423, 493.28704948, 103576.08247371 
1651302089, 78703.0000, 2.8640e-12, 1494.40483021, 95443666.26103847, 103162.39085539, 341.48898441, 103503.87983980 
1651302090, 79864.0000, 2.8880e-12, 1493.03699285, 0.00000000, 103067.96572427, 528.98122403, 103596.94694830 
1651302091, 80903.0000, 2.9140e-12, 1492.20342648, 99436704.84338069, 103010.42261563, 636.75405189, 103647.17666752 
1651302092, 79763.0000, 2.9380e-12, 1496.38888066, 0.00000000, 103299.35467138, 67.96828255, 103367.32295393 
1651302093, 83138.0000, 2.9620e-12, 1495.95782344, 58152596.96305057, 103269.59774552, 124.28011785, 103393.87786337 
1651302094, 81564.0000, 2.9880e-12, 1494.30641628, 0.00000000, 103155.59710288, 355.05132731, 103510.64843020 
1651302095, 80477.0000, 3.0120e-12, 1495.87261377, 0.00000000, 103263.71551569, 140.10565559, 103403.82117127 
1651302096, 80969.0000, 3.0360e-12, 1496.72504842, 31192310.31606604, 103322.56114745, 22.61138000, 103345.17252745 
1651302097, 79173.0000, 3.0620e-12, 1495.97874552, 59483203.75867555, 103271.04204786, 125.10663939, 103396.14868725 
1651302098, 81943.0000, 3.0860e-12, 1493.71003765, 0.00000000, 103114.42763928, 439.53039110, 103553.95803038 
1651302099, 81520.0000, 3.1100e-12, 1495.59678069, 19532651.16306642, 103244.67408910, 176.82060372, 103421.49469282 
1651302100, 82377.0000, 3.1360e-12, 1491.85862629, 114898785.32992637, 102986.62022167, 692.64277938, 103679.26300105 
1651302101, 81179.0000, 3.1600e-12, 1491.16945833, 33735491.32694253, 102939.04528534, 789.84407104, 103728.88935637 
1651302102, 79010.0000, 3.1860e-12, 1491.62789969, 88346681.35344945, 102970.69260469, 729.57590887, 103700.26851356 
1651302103, 80252.0000, 3.2100e-12, 1489.28403853, 0.00000000, 102808.89018254, 1044.88436774, 103853.77455028 
1651302104, 80129.0000, 3.2340e-12, 1494.99741951, 0.00000000, 103203.29873238, 259.49760108, 103462.79633347 
1651302105, 80824.0000, 3.2600e-12, 1490.44394157, 58795592.14376644, 102888.96110392, 897.88783286, 103786.84893678 
1651302106, 78996.0000, 3.2840e-12, 1495.53534177, 0.00000000, 103240.43281134, 185.41665396, 103425.84946529 
1651302107, 80238.0000, 3.3100e-12, 1490.65722801, 0.00000000, 102903.68478397, 869.95416172, 103773.63894569 
1651302108, 80444.0000, 3.3340e-12, 1494.88561108, 47812783.05762645, 103195.58032505, 274.10559220, 103469.68591725 
1651302109, 81088.0000, 3.3600e-12, 1489.93529094, 0.00000000, 102853.84771659, 962.66743251, 103816.51514910 
1651302110, 85065.0000, 3.3840e-12, 1495.42290920, 54660738.37997483, 103232.67131839, 199.82845449, 103432.49977288 
1651302111, 86064.0000, 3.4080e-12, 1496.06746809, 0.00000000, 103277.16678182, 111.83914165, 103389.00592347 
