timestamp,cpu_time,time (s),T(t) (K),P(t) (Pa),Kinetic En. (n.u.),Potential En. (n.u.),Total En. (n.u.)
1651423565, 59362.0000, 3.3100e-12, 1496.94452881, 0.00000000, 0.00000000, 61830.57728365, 61830.57728365 
1651423566, 59216.0000, 3.3380e-12, 1497.10800740, 43890094.53874018, 0.00000000, 4597255.13488703, 4597255.13488703 
1651423567, 60885.0000, 3.3680e-12, 1493.71048952, 70083023.13821246, 0.00000000, 207349.80871944, 207349.80871944 
1651423568, 60240.0000, 3.3980e-12, 1487.51328701, 24438859.11943007, 0.00000000, 2371.66562230, 2371.66562230 
1651423569, 58747.0000, 3.4260e-12, 1496.97445817, 0.00000000, 0.00000000, 14768.86071782, 14768.86071782 
1651423570, 57374.0000, 3.4560e-12, 1491.57816482, 0.00000000, 0.00000000, 246954.69838348, 246954.69838348 
1651423571, 59401.0000, 3.4840e-12, 1494.84370838, 39384212.19868569, 0.00000000, 67419.44442092, 67419.44442092 
1651423572, 59079.0000, 3.5140e-12, 1493.34736684, 0.00000000, 0.00000000, 1892.59640330, 1892.59640330 
1651423573, 59730.0000, 3.5420e-12, 1494.40221398, 34288932.32846237, 0.00000000, 388.14779799, 388.14779799 
1651423574, 59548.0000, 3.5720e-12, 1489.87347892, 0.00000000, 0.00000000, 1434.67198941, 1434.67198941 
1651423575, 57543.0000, 3.6020e-12, 1491.74439665, 0.00000000, 0.00000000, 936.69259017, 936.69259017 
1651423576, 58300.0000, 3.6300e-12, 1495.64556595, 0.00000000, 0.00000000, 542.89291678, 542.89291678 
1651423577, 60177.0000, 3.6600e-12, 1494.56843601, 0.00000000, 0.00000000, 850.70793049, 850.70793049 
1651423578, 58717.0000, 3.6880e-12, 1494.25169813, 67238908.09606516, 0.00000000, 26912.89074731, 26912.89074731 
1651423579, 58788.0000, 3.7180e-12, 1496.22395129, 47200357.38434653, 0.00000000, 16725.28065865, 16725.28065865 
1651423580, 63436.0000, 3.7460e-12, 1491.70342798, 38109889.76821390, 0.00000000, 1516653.13127379, 1516653.13127379 
1651423581, 64682.0000, 3.7760e-12, 1497.09549786, 56245627.31644990, 0.00000000, 157566993.54766873, 157566993.54766873 
1651423582, 61485.0000, 3.8040e-12, 1493.11153229, 64649940.17902463, 0.00000000, 1774318.77901388, 1774318.77901388 
1651423583, 62235.0000, 3.8320e-12, 1496.27629040, 132736518.30813980, 0.00000000, 3043.24513467, 3043.24513467 
1651423584, 59317.0000, 3.8620e-12, 1495.03802595, 0.00000000, 0.00000000, 4912013.10875973, 4912013.10875973 
1651423585, 57430.0000, 3.8900e-12, 1489.27962374, 0.00000000, 0.00000000, 2896368.40843495, 2896368.40843495 
1651423586, 59786.0000, 3.9180e-12, 1497.49526977, 0.00000000, 0.00000000, 2032.83600443, 2032.83600443 
1651423587, 60791.0000, 3.9480e-12, 1495.78170860, 0.00000000, 0.00000000, 10645955.57992697, 10645955.57992697 
1651423588, 59013.0000, 3.9780e-12, 1495.35261596, 83750871.29366177, 0.00000000, 672637480.96258998, 672637480.96258998 
1651423589, 58556.0000, 4.0060e-12, 1494.42034000, 100817336.45516220, 0.00000000, 30527.64084766, 30527.64084766 
1651423590, 62515.0000, 4.0360e-12, 1494.80522043, 58881366.03943751, 0.00000000, 101340.08586914, 101340.08586914 
1651423591, 60480.0000, 4.0640e-12, 1493.71890484, 47318084.82405912, 0.00000000, 38407.54604877, 38407.54604877 
1651423592, 61520.0000, 4.0940e-12, 1493.17835983, 0.00000000, 0.00000000, 162970.75430831, 162970.75430831 
1651423593, 61840.0000, 4.1240e-12, 1495.05977427, 171944293.49505153, 0.00000000, 599616.43522870, 599616.43522870 
1651423594, 58364.0000, 4.1520e-12, 1495.25160351, 0.00000000, 0.00000000, 2026587.13583540, 2026587.13583540 
1651423595, 59555.0000, 4.1820e-12, 1495.03249198, 33847500.69111746, 0.00000000, 5986199.32051496, 5986199.32051496 
1651423596, 59992.0000, 4.2120e-12, 1495.66783022, 0.00000000, 0.00000000, 6629438.11071494, 6629438.11071494 
1651423597, 59614.0000, 4.2400e-12, 1494.48063690, 21337808.72079414, 0.00000000, 2082281.13689167, 2082281.13689167 
1651423598, 58676.0000, 4.2700e-12, 1492.61346568, 0.00000000, 0.00000000, 361608.67066730, 361608.67066730 
1651423599, 62831.0000, 4.2980e-12, 1496.20289754, 60374586.30802397, 0.00000000, 38176.82913378, 38176.82913378 
1651423600, 61323.0000, 4.3260e-12, 1489.97334966, 0.00000000, 0.00000000, 36619.14253334, 36619.14253334 
1651423601, 57586.0000, 4.3560e-12, 1491.98208076, 0.00000000, 0.00000000, 283384.44191910, 283384.44191910 
1651423602, 57341.0000, 4.3860e-12, 1494.47255385, 87557582.49386281, 0.00000000, 211838.75102788, 211838.75102788 
1651423603, 60041.0000, 4.4140e-12, 1496.41886964, 0.00000000, 0.00000000, 4158.26297458, 4158.26297458 
1651423604, 58398.0000, 4.4440e-12, 1495.91396484, 55072829.23334413, 0.00000000, 37922.53872996, 37922.53872996 
1651423605, 58775.0000, 4.4720e-12, 1492.58533661, 0.00000000, 0.00000000, 11355.87558055, 11355.87558055 
1651423606, 62626.0000, 4.5000e-12, 1493.19911751, 0.00000000, 0.00000000, 39166986.86298745, 39166986.86298745 
1651423607, 59090.0000, 4.5300e-12, 1496.63955174, 79152713.81882678, 0.00000000, 76392808.58478469, 76392808.58478469 
1651423608, 59973.0000, 4.5580e-12, 1497.29152724, 0.00000000, 0.00000000, 877621475.34961283, 877621475.34961283 
1651423609, 58323.0000, 4.5860e-12, 1490.56999463, 7277423.90591211, 0.00000000, 250676870.44050157, 250676870.44050157 
1651423610, 59299.0000, 4.6160e-12, 1491.32314845, 0.00000000, 0.00000000, 110124.90234585, 110124.90234585 
1651423611, 60145.0000, 4.6440e-12, 1496.80534779, 0.00000000, 0.00000000, 2859821.48501365, 2859821.48501365 
1651423612, 58932.0000, 4.6740e-12, 1494.78183529, 0.00000000, 0.00000000, 295801967.73049587, 295801967.73049587 
1651423613, 58092.0000, 4.7020e-12, 1496.79271785, 0.00000000, 0.00000000, 126768.54469622, 126768.54469622 
1651423614, 58396.0000, 4.7300e-12, 1489.52578824, 35398113.19149008, 0.00000000, 204564.92327191, 204564.92327191 
1651423615, 61696.0000, 4.7600e-12, 1486.82476367, 0.00000000, 0.00000000, 61842.50126899, 61842.50126899 
1651423616, 62085.0000, 4.7860e-12, 1494.91518796, 0.00000000, 0.00000000, 2832.21897333, 2832.21897333 
1651423617, 60289.0000, 4.8160e-12, 1493.31364702, 0.00000000, 0.00000000, 4503.28671434, 4503.28671434 
1651423618, 58286.0000, 4.8440e-12, 1495.85640653, 54975129.43849049, 0.00000000, 666924.54386568, 666924.54386568 
1651423619, 60243.0000, 4.8740e-12, 1492.31918206, 0.00000000, 0.00000000, 203251.40068958, 203251.40068958 
1651423620, 59362.0000, 4.9020e-12, 1495.26096602, 0.00000000, 0.00000000, 1551059.64428092, 1551059.64428092 
1651423621, 61147.0000, 4.9320e-12, 1494.57874209, 24586690.57087362, 0.00000000, 20827.92317005, 20827.92317005 
1651423622, 60146.0000, 4.9600e-12, 1497.21133488, 0.00000000, 0.00000000, 889.63594372, 889.63594372 
1651423623, 65116.0000, 4.9880e-12, 1492.18093604, 62496401.93527631, 0.00000000, 1119405.89458349, 1119405.89458349 
1651423624, 61006.0000, 5.0180e-12, 1490.17817396, 0.00000000, 0.00000000, 1073457.46133913, 1073457.46133913 
1651423625, 60583.0000, 5.0460e-12, 1489.46436184, 0.00000000, 0.00000000, 378298.15487159, 378298.15487159 
1651423626, 64517.0000, 5.0760e-12, 1494.67556176, 0.00000000, 0.00000000, 40318.15046753, 40318.15046753 
1651423627, 59167.0000, 5.1040e-12, 1495.04023354, 75860840.88812213, 0.00000000, 57709.47560565, 57709.47560565 
1651423628, 59797.0000, 5.1340e-12, 1493.76530411, 22210634.76522043, 0.00000000, 5305584.41903981, 5305584.41903981 
1651423629, 58041.0000, 5.1620e-12, 1495.32961530, 63906176.17290349, 0.00000000, 7328.44719527, 7328.44719527 
1651423630, 61425.0000, 5.1920e-12, 1492.88355129, 0.00000000, 0.00000000, 87675473.33112916, 87675473.33112916 
1651423631, 57827.0000, 5.2200e-12, 1497.28266078, 0.00000000, 0.00000000, 2443.16963378, 2443.16963378 
1651423632, 58286.0000, 5.2500e-12, 1496.36174128, 0.00000000, 0.00000000, 97.62052731, 97.62052731 
1651423633, 59340.0000, 5.2780e-12, 1496.80586750, 0.00000000, 0.00000000, 149150.20029329, 149150.20029329 
1651423634, 56971.0000, 5.3080e-12, 1491.90037165, 74103707.01766403, 0.00000000, 17020066.09767279, 17020066.09767279 
1651423635, 59912.0000, 5.3360e-12, 1495.97889721, 158274147.98759976, 0.00000000, 2364.77820106, 2364.77820106 
1651423636, 61909.0000, 5.3660e-12, 1494.57575270, 14864833.09938668, 0.00000000, 109237.43517733, 109237.43517733 
1651423637, 60006.0000, 5.3960e-12, 1495.83388563, 163833427.51380163, 0.00000000, 2771641.84035513, 2771641.84035513 
1651423638, 57937.0000, 5.4240e-12, 1493.48020956, 42232628.31661642, 0.00000000, 11302999963.93720055, 11302999963.93720055 
1651423639, 58726.0000, 5.4540e-12, 1492.54030296, 22544461.49972095, 0.00000000, 22666.29946795, 22666.29946795 
1651423640, 59467.0000, 5.4820e-12, 1496.58814481, 0.00000000, 0.00000000, 5510.19064539, 5510.19064539 
1651423641, 62197.0000, 5.5100e-12, 1495.86613051, 0.00000000, 0.00000000, 17124.09187868, 17124.09187868 
1651423642, 58328.0000, 5.5380e-12, 1495.95786199, 81967579.49697310, 0.00000000, 394.63342835, 394.63342835 
1651423643, 61631.0000, 5.5680e-12, 1485.60861073, 0.00000000, 0.00000000, 2658.73374715, 2658.73374715 
1651423644, 57903.0000, 5.5940e-12, 1496.85225759, 0.00000000, 0.00000000, 972743.46953831, 972743.46953831 
1651423645, 63445.0000, 5.6220e-12, 1496.97769649, 0.00000000, 0.00000000, 215704211.22525239, 215704211.22525239 
1651423646, 59852.0000, 5.6520e-12, 1482.47296581, 0.00000000, 0.00000000, 2374.23726339, 2374.23726339 
1651423647, 61741.0000, 5.6800e-12, 1487.05360543, 158360412.90464419, 0.00000000, 1701.53848868, 1701.53848868 
1651423648, 61169.0000, 5.7080e-12, 1496.25667007, 0.00000000, 0.00000000, 578.32320810, 578.32320810 
1651423649, 56681.0000, 5.7380e-12, 1496.24420716, 128949117.65635818, 0.00000000, 30510.02030325, 30510.02030325 
1651423650, 57183.0000, 5.7660e-12, 1495.40918297, 149077553.39421964, 0.00000000, 167693.30733986, 167693.30733986 
1651423651, 59450.0000, 5.7960e-12, 1486.86836645, 17613163.09555274, 0.00000000, 3964.31231687, 3964.31231687 
1651423652, 58795.0000, 5.8240e-12, 1496.97962562, 0.00000000, 0.00000000, 8289.72155472, 8289.72155472 
1651423653, 60528.0000, 5.8540e-12, 1492.40415035, 0.00000000, 0.00000000, 32167.14246532, 32167.14246532 
1651423654, 57965.0000, 5.8820e-12, 1496.36907676, 48651276.24201244, 0.00000000, 235428.78548758, 235428.78548758 
1651423655, 62361.0000, 5.9120e-12, 1493.68083514, 0.00000000, 0.00000000, 130617.39120971, 130617.39120971 
1651423656, 57314.0000, 5.9400e-12, 1491.93473091, 0.00000000, 0.00000000, 83950804.88837217, 83950804.88837217 
1651423657, 64477.0000, 5.9680e-12, 1495.73607471, 23880768.20437000, 0.00000000, 1009916.05520629, 1009916.05520629 
1651423658, 59000.0000, 5.9980e-12, 1496.42299524, 0.00000000, 0.00000000, 1395.04282996, 1395.04282996 
1651423659, 57263.0000, 6.0280e-12, 1497.01975905, 44737396.00796434, 0.00000000, 10558.20871412, 10558.20871412 
1651423660, 59002.0000, 6.0560e-12, 1494.19998518, 76854062.65679938, 0.00000000, 4367.07498763, 4367.07498763 
1651423661, 58708.0000, 6.0860e-12, 1496.33309624, 0.00000000, 0.00000000, 173013.39169469, 173013.39169469 
1651423662, 61765.0000, 6.1160e-12, 1496.67562706, 16126842.92895336, 0.00000000, 9657302.09070501, 9657302.09070501 
1651423663, 59300.0000, 6.1440e-12, 1490.38654690, 86429009.78711921, 0.00000000, 6965577.32286790, 6965577.32286790 
1651423664, 56874.0000, 6.1720e-12, 1494.79670406, 0.00000000, 0.00000000, 59276.88803194, 59276.88803194 
1651423665, 63126.0000, 6.2020e-12, 1494.09333695, 0.00000000, 0.00000000, 45993.38989801, 45993.38989801 
1651423666, 65112.0000, 6.2300e-12, 1490.91613478, 0.00000000, 0.00000000, 1173117.00781647, 1173117.00781647 
1651423667, 59574.0000, 6.2580e-12, 1495.57908206, 0.00000000, 0.00000000, 26163970.71611232, 26163970.71611232 
1651423668, 60712.0000, 6.2880e-12, 1497.07824031, 5261809.09372271, 0.00000000, 39311.63180658, 39311.63180658 
1651423669, 63928.0000, 6.3160e-12, 1489.89240429, 0.00000000, 0.00000000, 2515.56492953, 2515.56492953 
1651423670, 58085.0000, 6.3440e-12, 1497.00385012, 12784209.48607491, 0.00000000, 3737624.53673177, 3737624.53673177 
1651423671, 60789.0000, 6.3740e-12, 1497.20188042, 66729004.48779850, 0.00000000, 222250.52389770, 222250.52389770 
1651423672, 58739.0000, 6.4020e-12, 1492.65484816, 40244198.20097259, 0.00000000, 9110702.62658759, 9110702.62658759 
1651423673, 60371.0000, 6.4320e-12, 1494.72994204, 50292700.64978176, 0.00000000, 779.15473966, 779.15473966 
1651423674, 58301.0000, 6.4600e-12, 1494.38847679, 0.00000000, 0.00000000, 397.22441529, 397.22441529 
1651423675, 54495.0000, 6.4900e-12, 1493.87500139, 22894629.03222276, 0.00000000, 1448.60984282, 1448.60984282 
1651423676, 55561.0000, 6.5180e-12, 1495.14968740, 0.00000000, 0.00000000, 1109706.79506122, 1109706.79506122 
